"anem_table_id","dive_table_id","anem_obs_time","anem_spp","anem_dia","anem_id","old_anem_id","anem_collector","depth_m","depth_ft","anem_sample_id","anem_notes","anem_correction","anem_corr_date","anem_corr_editor","anem_corr_message","anem_obs"
7273,305,"13:37:00","HECR",30,NULL,NULL,"MRS",2.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2609,105,"11:17:00","HECR",15,NULL,NULL,"MRS",NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
41,5,"10:30:00","HECR",NULL,NULL,NULL,"GS",NULL,NULL,NULL,"Time is VERY approximate. A vague guess long after the fact, given difficulties communicating with Gerry from the surface.",NULL,NULL,NULL,NULL,NULL
2625,107,"11:49:00","ENQD",20,NULL,NULL,"MRS",NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7345,316,"11:32:00","HEMA",10,NULL,NULL,"MRS",1.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7433,321,"14:39:00","HECR",20,NULL,NULL,"MRS",2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7745,328,"09:21:00","HECR",20,NULL,NULL,"MRS",2.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7993,336,"11:42:00","ENQD",20,NULL,NULL,"MRS",3.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
148,9,"13:01:00","HECR",30,NULL,NULL,"MLP",5,NULL,NULL,"#97 has orange-edged tail, #98 has yellow tail",NULL,NULL,NULL,NULL,NULL
151,10,"14:15:00","HECR",25,NULL,NULL,"MLP",4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
152,10,"14:15:00","HECR",30,NULL,NULL,"MLP",4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
708,26,"14:23:00","HECR",30,NULL,NULL,"MLP",NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5665,209,"15:05:20","HECR",28,NULL,NULL,"G_S",NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5678,238,"09:37:00","????",NULL,NULL,NULL,"MRS",NULL,10,NULL,"TWO OF THESE FISH COULD BE THE SAME FISH FROM 9:04",NULL,NULL,NULL,NULL,NULL
692,25,"12:07:00","HECR",20,NULL,NULL,"MLP",NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5537,212,"14:33:30","HECR",15,NULL,NULL,"JAH",NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5550,209,"14:38:08","HECR",23,NULL,NULL,"G_S",NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
102,8,"10:47:00","HECR",20,NULL,NULL,"MLP",3.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107,8,"10:49:00","HECR",30,NULL,NULL,"MLP",3.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
110,9,"11:44:00","HECR",40,NULL,NULL,"MLP",5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
112,9,"11:45:00","HECR",30,NULL,NULL,"MLP",5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
114,9,"11:46:00","HECR",40,NULL,NULL,"MLP",5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
125,9,"12:03:00","HECR",50,NULL,NULL,"MLP",5.5,NULL,NULL,"#88 has oranged-edged tail, #81 has yellow tail",NULL,NULL,NULL,NULL,NULL
99,8,"10:39:00","HECR",30,NULL,NULL,"MLP",3.8,NULL,NULL,"10.1 had orange-edged tail, 11.8 had yellow tail",NULL,NULL,NULL,NULL,NULL
5359,209,"13:59:58","HECR",12,NULL,NULL,"G_S",NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1086,41,"13:48:30","HECR",30,NULL,NULL,"MLP",NULL,12,NULL,"These are just approximated: I counted 33 total from this location. Many with APPE.",NULL,NULL,NULL,NULL,NULL
100,8,"10:44:00","HECR",35,NULL,NULL,"MLP",3.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101,8,"10:47:00","HECR",30,NULL,NULL,"MLP",3.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
104,8,"10:48:00","HECR",20,NULL,NULL,"MLP",3.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
718,27,"09:20:00","HECR",25,NULL,NULL,"MLP",NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL
728,27,"09:54:15","HECR",50,NULL,NULL,"MLP",NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL
429,21,"09:24:00","HECR",30,NULL,NULL,"MLP",3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
35,4,"15:44:00","HECR",45,NULL,NULL,"MLP",3.4,NULL,NULL,"Appears to have been clipped in a previous year and regrown. Visca2 temperature logger.",NULL,NULL,NULL,NULL,NULL
817,34,"12:02:15","HECR",30,NULL,NULL,"MLP",NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
801,33,"10:13:00","HECR",15,NULL,NULL,"MLP",NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL
34,4,"15:36:00","HECR",40,NULL,NULL,"MLP",2.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
785,32,"15:24:00","ENQD",50,NULL,NULL,"MLP",NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33,4,"15:34:00","ENQD",45,NULL,NULL,"MLP",3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6142,242,"12:50:50","HECR",24,NULL,NULL,"G_S",NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
773,31,"13:01:00","HECR",20,NULL,NULL,"MLP",NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97,8,"10:38:00","HECR",30,NULL,NULL,"MLP",5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
96,8,"10:36:00","HECR",15,NULL,NULL,"MLP",5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
95,8,"10:28:00","HECR",30,NULL,NULL,"MLP",5,NULL,NULL,"10.1 had yellow rounded tail, 8.4 had orange-edged tail",NULL,NULL,NULL,NULL,NULL
750,30,"08:32:45","STHD",40,NULL,NULL,"MLP",NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL
17,3,"12:02:00","ENQD",35,NULL,NULL,"MLP",4.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
639,22,"12:39:00","HECR",30,NULL,NULL,"MLP",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
626,22,"12:11:00","HECR",15,NULL,NULL,"MLP",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
622,22,"12:07:00","HECR",10,NULL,NULL,"MLP",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
621,22,"12:05:00","HECR",30,NULL,NULL,"MLP",1.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
618,22,"11:59:00","HECR",15,NULL,NULL,"MLP",2.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
616,22,"11:57:00","HECR",15,NULL,NULL,"MLP",2.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
614,22,"11:56:00","HECR",25,NULL,NULL,"MLP",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
613,22,"11:56:00","HECR",30,NULL,NULL,"MLP",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
611,22,"11:56:00","HECR",20,NULL,NULL,"MLP",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
610,22,"11:56:00","HECR",15,NULL,NULL,"MLP",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
603,22,"11:50:00","HECR",20,NULL,NULL,"MLP",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
602,22,"11:50:00","HECR",30,NULL,NULL,"MLP",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
595,22,"11:44:00","HECR",20,NULL,NULL,"MLP",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4774,180,"15:38:26","HECR",30,NULL,NULL,"MRS",NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
74,8,"09:43:00","HECR",25,NULL,NULL,"MLP",3.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
588,22,"11:42:00","HECR",15,NULL,NULL,"MLP",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
65,8,"09:30:00","HECR",30,NULL,NULL,"MLP",4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
64,8,"09:30:00","HECR",25,NULL,NULL,"MLP",4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
585,22,"11:42:00","HECR",30,NULL,NULL,"MLP",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
581,22,"11:42:00","HECR",30,NULL,NULL,"MLP",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
580,22,"11:42:00","HECR",15,NULL,NULL,"MLP",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
579,22,"11:42:00","HECR",15,NULL,NULL,"MLP",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
578,22,"11:42:00","HECR",30,NULL,NULL,"MLP",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
575,22,"11:42:00","HECR",15,NULL,NULL,"MLP",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
574,22,"11:39:00","HECR",15,NULL,NULL,"MLP",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
568,22,"11:35:00","HECR",20,NULL,NULL,"MLP",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
565,22,"11:29:00","HECR",30,NULL,NULL,"MLP",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
51,8,"09:10:00","HECR",40,NULL,NULL,"MLP",4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
540,21,"10:02:00","HECR",30,NULL,NULL,"MLP",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
536,21,"10:02:00","HECR",30,NULL,NULL,"MLP",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
534,21,"10:02:00","HECR",50,NULL,NULL,"MLP",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4286,173,"10:51:07","HECR",35,NULL,NULL,"JAH",NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
519,21,"10:02:00","HECR",20,NULL,NULL,"MLP",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
517,21,"10:02:00","HECR",15,NULL,NULL,"MLP",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
105,8,"10:48:00","HECR",15,NULL,NULL,"MLP",3.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
523,21,"10:02:00","HECR",15,NULL,NULL,"MLP",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
970,40,"11:35:49","HECR",20,NULL,NULL,"MLP",NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL
840,35,"15:35:45","HECR",40,NULL,NULL,"MLP",NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
965,40,"11:31:28","HECR",50,NULL,NULL,"MLP",NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL
562,22,"11:29:00","HECR",20,NULL,NULL,"MLP",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6534,261,"10:43:00","????",NULL,NULL,NULL,"MRS",2.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
58,8,"09:16:00","HECR",30,NULL,NULL,"MLP",4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1084,41,"13:48:30","HECR",30,NULL,NULL,"MLP",NULL,12,NULL,"These are just approximated: I counted 33 total from this location. Many with APPE.",NULL,NULL,NULL,NULL,NULL
5337,209,"13:57:12","HECR",28,NULL,NULL,"G_S",NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
903,38,"14:37:15","HECR",70,NULL,NULL,"MLP",NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL
893,38,"14:18:30","HECR",20,NULL,NULL,"MLP",NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL
109,9,"11:41:00","HECR",30,NULL,NULL,"MLP",5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6958,291,"16:13:00","HECR",10,NULL,NULL,"MRS",4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
108,9,"11:40:00","HECR",40,NULL,NULL,"MLP",5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
124,9,"12:00:00","HECR",40,NULL,NULL,"MLP",6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
862,36,"10:36:00","HECR",15,NULL,NULL,"MLP",NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123,9,"11:53:00","MADO",30,NULL,NULL,"MLP",6.4,NULL,NULL,"#82 has yellow tail, #89 has orange-edged tail",NULL,NULL,NULL,NULL,NULL
984,40,"11:52:24","HECR",50,NULL,NULL,"MLP",NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7342,316,"10:49:00","HECR",15,NULL,NULL,"MRS",1.1,NULL,NULL,"Unreadable old anemone tag",NULL,NULL,NULL,NULL,NULL
3147,149,"12:19:51","HECR",20,NULL,NULL,"JAH",NULL,3,NULL,"eggs, took video",NULL,NULL,NULL,NULL,NULL
5267,209,"13:45:54","HECR",22,NULL,NULL,"G_S",NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
661,24,"15:34:00","HECR",30,NULL,NULL,"MLP",NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5289,210,"13:49:00","HECR",25,NULL,NULL,"PHF",NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
98,8,"10:38:00","HECR",20,NULL,NULL,"MLP",5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
528,21,"10:02:00","HECR",20,NULL,NULL,"MLP",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
122,9,"11:53:00","HECR",20,NULL,NULL,"MLP",5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6027,242,"11:56:12","HECR",19,NULL,NULL,"G_S",NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
812,33,"10:48:15","ENQD",50,NULL,NULL,"MLP",NULL,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2221,89,"09:33:00","HECR",15,NULL,NULL,"MRS",NULL,5,NULL,"NO FISH",NULL,NULL,NULL,NULL,NULL
7980,334,"14:53:00","HECR",25,NULL,NULL,"MRS",1.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6835,287,"14:52:00","HEMG",35,NULL,NULL,"MRS",2.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3677,164,"11:24:39","HECR",12,NULL,NULL,"JAH",NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7027,295,"13:02:00","HECR",25,NULL,NULL,"MRS",3.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5197,210,"13:32:00","HECR",35,NULL,NULL,"PHF",NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3112,146,"10:17:00","ENQD",13,NULL,NULL,"G_S",NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1160,41,"14:52:30","HECR",30,NULL,NULL,"MLP",NULL,11,NULL,"These are just approximated: I counted 17 total from this location. One quarter with APPE.",NULL,NULL,NULL,NULL,NULL
6864,288,"10:37:00","HECR",25,NULL,NULL,"MRS",3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7806,330,"13:39:00","HECR",20,NULL,NULL,"MRS",1.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4017,167,"15:37:50","HECR",30,NULL,NULL,"MRS",NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7404,320,"10:36:00","HECR",30,NULL,NULL,"MRS",1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4160,170,"09:50:19","????",NULL,NULL,NULL,"MRS",NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3482,164,"10:00:37","HECR",25,NULL,NULL,"JAH",NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3712,160,"11:37:01","HECR",20,NULL,NULL,"G_S",NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7089,297,"13:40:00","HECR",30,NULL,NULL,"MRS",1.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
127,9,"12:11:00","ENQD",20,NULL,NULL,"MLP",6,NULL,NULL,"#87 has orange-edged tail with streamers",NULL,NULL,NULL,NULL,NULL
115,9,"11:46:00","HECR",40,NULL,NULL,"MLP",5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7362,318,"11:21:00","HECR",30,NULL,NULL,"MRS",1.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5577,209,"14:45:01","HECR",16,NULL,NULL,"G_S",NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7812,330,"14:07:00","HECR",25,NULL,NULL,"MRS",1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1384,49,"10:47:10","HECR",30,NULL,NULL,"MLP",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4220,170,"10:14:16","HECR",20,NULL,NULL,"MRS",NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7420,321,"14:39:00","HECR",20,NULL,NULL,"MRS",2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
623,22,"12:09:00","HECR",15,NULL,NULL,"MLP",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4985,202,"14:18:49","HECR",23,NULL,NULL,"G_S",NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1452,55,"14:30:12","MADO",20,NULL,NULL,"MLP",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1304,46,"10:38:30","HECR",15,NULL,NULL,"MLP",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5593,209,"14:47:08","HECR",28,NULL,NULL,"G_S",NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6074,242,"12:19:25","HECR",33,NULL,NULL,"G_S",NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1046,40,"12:13:22","HECR",30,NULL,NULL,"MLP",NULL,12,NULL,"These are just approximated: I counted 30 total",NULL,NULL,NULL,NULL,NULL
6012,241,"11:55:00",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,"MRS OUT OF AIR",NULL,NULL,NULL,NULL,NULL
7303,310,"14:24:00","HECR",30,NULL,NULL,"MRS",3.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
189,10,"14:33:00","HECR",20,NULL,NULL,"MLP",4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3074,144,"09:33:30","ENQD",7,NULL,NULL,"MLP",NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3422,158,"14:48:41","HECR",31,NULL,NULL,"G_S",NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4940,186,"14:26:48","HECR",25,NULL,NULL,"JAH",NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4362,170,"11:28:50","HECR",30,NULL,NULL,"MRS",NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4548,175,"14:44:50","HECR",32,NULL,NULL,"G_S",NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3693,161,"11:31:30","HECR",15,NULL,NULL,"MLP",NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3130,146,"10:17:00","ENQD",7,NULL,NULL,"G_S",NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6153,242,"13:03:32","HECR",30,NULL,NULL,"G_S",NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6166,242,"13:06:58","HECR",29,NULL,NULL,"G_S",NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7154,303,"13:54:00","HECR",30,NULL,NULL,"MLP",NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
608,22,"11:56:00","HECR",20,NULL,NULL,"MLP",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4865,188,"12:55:00","HECR",30,NULL,NULL,"PHF",NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3467,162,"09:52:47","HECR",20,NULL,NULL,"MRS",NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7570,322,"11:27:00","HECR",30,NULL,NULL,"MRS",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1342,46,"11:52:00","HECR",15,NULL,NULL,"MLP",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4429,173,"12:00:10","HECR",25,NULL,NULL,"JAH",NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1514,59,"10:55:00","HECR",20,NULL,NULL,"MLP",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7178,304,"09:07:00","HECR",25,NULL,NULL,"MRS",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7048,296,"09:40:00","HECR",25,NULL,NULL,"MRS",2.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1249,44,"15:23:00","ENQD",25,NULL,NULL,"MLP",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4436,170,"12:03:09","HECR",30,NULL,NULL,"MRS",NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4346,170,"11:22:48","HECR",25,NULL,NULL,"MRS",NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1158,41,"14:52:30","HECR",30,NULL,NULL,"MLP",NULL,11,NULL,"These are just approximated: I counted 17 total from this location. One quarter with APPE.",NULL,NULL,NULL,NULL,NULL
3788,161,"12:09:20","HECR",20,NULL,NULL,"MLP",NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
570,22,"11:35:00","HECR",20,NULL,NULL,"MLP",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4561,174,"14:59:29","HECR",10,NULL,NULL,"MRS",NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7984,334,"14:59:30","HEMG",30,NULL,NULL,"MRS",1.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1153,41,"14:43:45","HECR",30,NULL,NULL,"MLP",NULL,11,NULL,"These are just approximated: I counted 25 total from this location. One quarter with APPE.",NULL,NULL,NULL,NULL,NULL
7713,327,"12:58:00","HECR",30,NULL,NULL,"MRS",1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
964,40,"11:31:02","HECR",40,NULL,NULL,"MLP",NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900,38,"14:32:30","HECR",15,NULL,NULL,"MLP",NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7201,304,"10:23:00","HECR",30,NULL,NULL,"MRS",3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4653,178,"11:22:20","HEMA",15,NULL,NULL,"MRS",NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5657,209,"15:05:20","HECR",25,NULL,NULL,"G_S",NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
529,21,"10:02:00","HECR",20,NULL,NULL,"MLP",2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4233,173,"10:20:40","HECR",20,NULL,NULL,"JAH",NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4246,173,"10:26:53","HECR",20,NULL,NULL,"JAH",NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
995,40,"11:54:45","HECR",40,NULL,NULL,"MLP",NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1291,45,"09:50:40","HECR",25,NULL,NULL,"MLP",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1440,52,"17:13:30","HEMG",60,NULL,NULL,"MLP",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3570,161,"10:49:00","HECR",13,NULL,NULL,"MLP",NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4424,170,"11:58:41","HECR",30,NULL,NULL,"MRS",NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3910,169,"14:41:20","HECR",20,NULL,NULL,"JAH",NULL,6,NULL,"fish going btw 2 anemones (14:41:20 and 14:42:11)",NULL,NULL,NULL,NULL,NULL
809,33,"10:33:00","HECR",15,NULL,NULL,"MLP",NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1182,42,"08:57:15","HECR",50,NULL,NULL,"MLP",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6445,258,"13:41:00","HECR",30,NULL,NULL,"MRS",1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5032,210,"13:01:00","HECR",30,NULL,NULL,"PHF",NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3723,164,"11:42:36","HECR",13,NULL,NULL,"JAH",NULL,7,NULL,"stringy with purple tips",NULL,NULL,NULL,NULL,NULL
4415,173,"11:52:30","HECR",15,NULL,NULL,"JAH",NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5361,209,"13:59:58","HECR",12,NULL,NULL,"G_S",NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7822,331,"09:45:00","ENQD",20,NULL,NULL,"MRS",6.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
976,40,"11:36:30","HECR",20,NULL,NULL,"MLP",NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2877,130,"10:02:00","HECR",25,NULL,NULL,"MRS",NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19,3,"12:10:00","????",NULL,NULL,NULL,"MLP",5.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
