"ligation_id","digest_id","date",DNA,vol_in,water,barcode_num,"pool","well","plate","notes","regeno","total_reads","lack_rad_tag","low_quality","retained","correction","corr_message","corr_editor","corr_date"
"L1628","D0546","2015-07-02",200,2.8,19.4,37,"P039","F5","L1591-L1686","2015-12-09: regenotyped","","955124","7267","145630","798367","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_210L1627","MRS","2016-07-19"
"L1629","D0572","2015-07-02",200,1.5,20.7,38,"P039","G5","L1591-L1686","2015-12-09: regenotyped from Pool 12, passed dDocent into genepop","","450880","2894","69019","377044","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_236L1628","MRS","2016-07-19"
"L1630","D0613","2015-07-02",200,2.7,19.5,39,"P039","H5","L1591-L1686","2015-12-09: regenotyped from Pool 13","","170291","1813","27986","139834","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_277L1629","MRS","2016-07-19"
"L1631","D0616","2015-07-02",200,2.9,19.3,40,"P039","A6","L1591-L1686","2015-12-09: regenotyped from Pool 13; 12-27-2015: Poor sequencing result","","556014","12929","87511","453400","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_280L1630","MRS","2016-07-19"
"L1632","D0637","2015-07-02",200,6.5,15.7,41,"P039","B6","L1591-L1686","2015-12-09: regenotyped from Pool 13","Y","336","88","134","114","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_301L1631","MRS","2016-07-19"
"L1633","D0676","2015-07-02",200,2.9,19.3,42,"P039","C6","L1591-L1686","2015-08-19 - low # of reads, fewer than 500 rad-tags, failed to make loci (m2M7); 12-27-2015: Poor sequencing result; there may be a problem with this sample that it won't sequence well, try a new digest","Y","12205","1012","3343","7802","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_340L1632","MRS","2016-07-19"
"L1634","D0684","2015-07-02",200,3.1,19.1,43,"P039","D6","L1591-L1686","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","Y","30788","3692","4573","22399","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_348L1633","MRS","2016-07-19"
"L1635","D0700","2015-07-02",200,6.2,16,44,"P039","E6","L1591-L1686","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","Y","9143","473","1880","6750","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_364L1634","MRS","2016-07-19"
"L1636","D0725","2015-07-02",200,7,15.2,45,"P039","F6","L1591-L1686","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","Y","17017","3970","3068","9922","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_389L1635","MRS","2016-07-19"
"L1637","D0765","2015-07-02",200,5.5,16.7,46,"P039","G6","L1591-L1686","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","","4008494","35885","708812","3248132","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_429L1636","MRS","2016-07-19"
"L1639","D0372","2015-07-02",25,1.9,20.3,1,"P040","A7","L1591-L1686","2016-01-05: L1027 is a Fuzzy match with L1639; 2015-12-09: regenotyped","","580180","8057","80260","489368","","","","0000-00-00"
"L1640","D0373","2015-07-02",25,1.3,20.9,2,"P040","B7","L1591-L1686","2016-01-05: L1028 is a Fuzzy match with L1640; 2015-12-09: regenotyped","","599433","5175","82690","508974","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_035L1640","MRS","2016-07-19"
"L1641","D0400","2015-07-02",25,1.3,20.9,3,"P040","C7","L1591-L1686","2015-12-09: regenotyped","","627275","9316","89979","525221","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_062L1641","MRS","2016-07-19"
"L1642","D0402","2015-07-02",25,1.6,20.6,4,"P040","D7","L1591-L1686","2016-01-05: L1046 is a Fuzzy match with L1642; 2015-12-09: regenotyped","","722448","7639","101961","609885","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_064L1642","MRS","2016-07-19"
"L1643","D0478","2015-07-02",25,9.2,13,5,"P040","E7","L1591-L1686","12-27-2015: Poor sequencing result","Y","131269","1445","21234","108045","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_140L1643","MRS","2016-07-19"
"L1644","D1466","2015-07-02",25,6.4,15.8,48,"P040","F7","L1591-L1686","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","Y","3313617","14297","506707","2778134","Y","Sample was mislabeled, uncorrected sample ID was: APCL14_477L1686","MRS","2016-07-19"
"L1645","D0405","2015-07-02",25,1.6,20.6,6,"P040","G7","L1591-L1686","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","Y!","541024","4689","72630","461449","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_067L1644","MRS","2016-07-19"
"L1646","D0409","2015-07-02",25,1.3,20.9,7,"P040","H7","L1591-L1686","2016-01-05: L1049 is a Fuzzy match with L1645; 2015-12-09: regenotyped","","846720","7472","119574","716255","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_071L1645","MRS","2016-07-19"
"L1647","D0413","2015-07-02",25,2,20.2,8,"P040","A8","L1591-L1686","2016-01-05: L1052 is a Fuzzy match with L1646; 2015-12-09: regenotyped","","1161048","10644","160852","984557","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_075L1646","MRS","2016-07-19"
"L1648","D0414","2015-07-02",25,1.3,20.9,9,"P040","B8","L1591-L1686","2015-12-09: regenotyped","","87335","1203","22910","62881","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_076L1647","MRS","2016-07-19"
"L1649","D0415","2015-07-02",25,1.2,21,10,"P040","C8","L1591-L1686","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","","512297","4596","70529","435024","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_077L1648","MRS","2016-07-19"
"L1650","D0416","2015-07-02",25,1.3,20.9,11,"P040","D8","L1591-L1686","2016-01-05: L1056 is a Fuzzy match with L1649; 2015-12-09: regenotyped","","776296","11059","113013","648931","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_078L1649","MRS","2016-07-19"
"L1651","D0417","2015-07-02",25,1.2,21,12,"P040","E8","L1591-L1686","2016-01-05: L1057 is a Fuzzy match with L1650; 2015-12-09: regenotyped","","856298","8060","117584","726771","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_079L1650","MRS","2016-07-19"
"L1652","D0693","2015-07-02",25,9.8,12.4,13,"P040","F8","L1591-L1686","2016-01-05: L1058 is a Fuzzy match with L1651; 2015-12-09: regenotyped","","96690","8010","12481","75818","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_357L1651","MRS","2016-07-19"
"L1653","D0422","2015-07-02",25,1.8,20.4,14,"P040","G8","L1591-L1686","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","","682007","4770","95434","578785","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_084L1652","MRS","2016-07-19"
"L1654","D0423","2015-07-02",25,1.1,21.1,15,"P040","H8","L1591-L1686","2016-01-05: L1062 is a Fuzzy match with L1653; 2015-12-09: regenotyped","","765987","12998","106269","643487","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_085L1653","MRS","2016-07-19"
"L1655","D0424","2015-07-02",25,1,21.2,16,"P040","A9","L1591-L1686","2016-01-05: L1063 is a Fuzzy match with L1654; 2015-12-09: regenotyped","","1134895","11074","151796","967011","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_086L1654","MRS","2016-07-19"
"L1656","D0429","2015-07-02",25,2.6,19.6,17,"P040","B9","L1591-L1686","2015-12-09: regenotyped but L1065 is the best seq result","2015-03-31","846","242","196","406","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_091L1655","MRS","2016-07-19"
"L1657","D0430","2015-07-02",25,1.9,20.3,18,"P040","C9","L1591-L1686","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","","541358","5575","76327","457083","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_092L1656","MRS","2016-07-19"
"L1658","D0435","2015-07-02",25,1.1,21.1,19,"P040","D9","L1591-L1686","2016-01-05: L1066 is a Fuzzy match with L1657; 2015-12-09: this is a regenotype, poor sequencing result, less than 25,000 reads, use a new digest.","Y","23897","906","5534","17373","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_097L1657","MRS","2016-07-19"
"L1659","D0436","2015-07-02",25,1.4,20.8,20,"P040","E9","L1591-L1686","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","","162491","1596","26960","133225","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_098L1658","MRS","2016-07-19"
"L1660","D0688","2015-07-02",25,9.7,12.5,21,"P040","F9","L1591-L1686","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","Y!","360055","9920","49279","299293","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_352L1659","MRS","2016-07-19"
"L1661","D0520","2015-07-02",25,6.2,16,22,"P040","G9","L1591-L1686","2015-12-09: regenotyped","","221477","6018","30997","183556","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_183L1660","MRS","2016-07-19"
"L1662","D0522","2015-07-02",25,1.2,21,23,"P040","H9","L1591-L1686","2016-01-05: L1305 is a Fuzzy match with L1661; 2015-12-09: regenotyped","","764714","7308","104982","649063","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_185L1661","MRS","2016-07-19"
"L1663","D0526","2015-07-02",25,4.6,17.6,24,"P040","A10","L1591-L1686","2015-12-09: regenotyped","","291110","2004","39863","247989","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_189L1662","MRS","2016-07-19"
"L1664","D0660","2015-07-02",25,2.7,19.5,25,"P040","B10","L1591-L1686","2015-12-09: regenotyped","Y","1894","150","407","1330","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_324L1663","MRS","2016-07-19"
"L1665","D0663","2015-07-02",25,7.3,14.9,26,"P040","C10","L1591-L1686","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","","172049","16259","20339","134745","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_327L1664","MRS","2016-07-19"
"L1666","D0703","2015-07-02",25,4.5,17.7,27,"P040","D10","L1591-L1686","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","Y","46980","4878","6300","35626","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_367L1665","MRS","2016-07-19"
"L1667","D0705","2015-07-02",25,2.8,19.4,28,"P040","E10","L1591-L1686","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","","309775","6560","42520","259295","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_369L1666","MRS","2016-07-19"
"L1668","D0729","2015-07-02",25,9.3,12.9,29,"P040","F10","L1591-L1686","2015-12-09: regenotype, use different digest","Y","585","148","240","196","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_393L1667","MRS","2016-07-19"
"L1669","D0721","2015-07-02",25,2.3,19.9,30,"P040","G10","L1591-L1686","2015-12-09: this is a regenotype; 12-27-2015: Poor sequencing result, try a different digest","Y","12658","1562","3042","8002","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_385L1668","MRS","2016-07-19"
"L1670","D0731","2015-07-02",25,6.2,16,31,"P040","H10","L1591-L1686","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","","205688","4874","28307","171721","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_395L1669","MRS","2016-07-19"
"L1671","D0736","2015-07-02",25,6,16.2,32,"P040","A11","L1591-L1686","2015-12-09: regenotyped","","456549","11544","60966","382045","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_400L1670","MRS","2016-07-19"
"L1672","D0738","2015-07-02",25,7.8,14.4,33,"P040","B11","L1591-L1686","2015-12-09: regenotyped","Y","2118","417","400","1297","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_402L1671","MRS","2016-07-19"
"L1673","D0759","2015-07-02",25,1.7,20.5,34,"P040","C11","L1591-L1686","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","","2188974","35617","303562","1840865","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_002L1672","MRS","2016-07-19"
"L1674","D0760","2015-07-02",25,1.7,20.5,35,"P040","D11","L1591-L1686","2016-01-05: L0448 is a Fuzzy match with L1673; 2015-12-09: regenotyped","","3915990","58153","565740","3276221","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_003L1673","MRS","2016-07-19"
"L1675","D0762","2015-07-02",25,4.2,18,36,"P040","E11","L1591-L1686","2016-01-05: L0449 is a Fuzzy match with L1674; 2015-12-09: regenotyped","","4481807","268043","570753","3624875","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_426L1674","MRS","2016-07-19"
"L1676","D0770","2015-07-02",25,0.9,21.3,37,"P040","F11","L1591-L1686","2016-01-05: L1675 is a Fuzzy match with L0450; 2015-12-09: regenotyped","","1275975","16024","170133","1084488","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_005L1675","MRS","2016-07-19"
"L1677","D0797","2015-07-02",25,4,18.2,38,"P040","G11","L1591-L1686","2016-01-05: L0455 is a Fuzzy match with L1676; 2015-12-09: regenotyped","","3778842","91623","515803","3155650","Y","Sample was mislabeled, uncorrected sample ID was: APCL13_461L1676","MRS","2016-07-19"
"L1678","D1467","2015-07-02",25,7.8,14.4,39,"P040","H11","L1591-L1686","2016-01-05: L0466 is a Fuzzy match with L1677; 2015-12-09: regenotyped","","136573","986","30927","104149","Y","Sample was mislabeled, uncorrected sample ID was: APCL14_489L1677","MRS","2016-07-19"
"L1679","D1203","2015-07-02",25,7.9,14.3,40,"P040","A12","L1591-L1686","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","","3111205","19724","477753","2600317","Y","Sample was mislabeled, uncorrected sample ID was: APCL14_499L1678","MRS","2016-07-19"
"L1680","D1205","2015-07-02",25,3.5,18.7,41,"P040","B12","L1591-L1686","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","Y","1823","178","373","1267","Y","Sample was mislabeled, uncorrected sample ID was: APCL14_502L1679","MRS","2016-07-19"
"L1681","D1211","2015-07-02",25,7.1,15.1,42,"P040","C12","L1591-L1686","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","","2881262","27957","427883","2413065","Y","Sample was mislabeled, uncorrected sample ID was: APCL14_520L1680","MRS","2016-07-19"
"L1682","D1213","2015-07-02",25,7.8,14.4,43,"P040","D12","L1591-L1686","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","","3286434","47269","508324","2716921","Y","Sample was mislabeled, uncorrected sample ID was: APCL14_524L1681","MRS","2016-07-19"
"L1683","D1422","2015-07-02",25,5.1,17.1,44,"P040","E12","L1591-L1686","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","","453869","2993","78295","370644","Y","Sample was mislabeled, uncorrected sample ID was: APCL14_517L1682","MRS","2016-07-19"
"L1684","D1463","2015-07-02",25,5.5,16.7,45,"P040","F12","L1591-L1686","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","","3748292","38610","591500","3101614","Y","Sample was mislabeled, uncorrected sample ID was: APCL14_466L1683","MRS","2016-07-19"
"L1685","D1464","2015-07-02",25,3,19.2,46,"P040","G12","L1591-L1686","2015-12-09: regenotype; 12-27-2015: Poor sequencing result, use a different digest","Y","3722","267","898","2550","Y","Sample was mislabeled, uncorrected sample ID was: APCL14_469L1684","MRS","2016-07-19"
"L1686","D1465","2015-07-02",25,4.1,18.1,47,"P040","H12","L1591-L1686","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","","2563446","14803","397734","2139635","Y","Sample was mislabeled, uncorrected sample ID was: APCL14_471L1685","MRS","2016-07-19"
"L1687","D0381","2015-07-02",10,5.8,16.4,1,"P041","A1","L1687-L1782","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","","145076","1341","21785","121316","","","","0000-00-00"
"L1688","D0420","2015-07-02",10,0.8,21.4,2,"P041","B1","L1687-L1782","2015-12-09: regenotyped","","248140","2033","35308","209750","","","","0000-00-00"
"L1689","D0461","2015-07-02",10,1,21.2,3,"P041","C1","L1687-L1782","2015-12-09: this is a regenotype; 12-27-2015: Poor sequencing result, use a different digest","Y","15239","473","5034","9666","","","","0000-00-00"
"L1690","D0571","2015-07-02",10,4.9,17.3,4,"P041","D1","L1687-L1782","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","","127837","1896","18523","106899","","","","0000-00-00"
"L1691","D0664","2015-07-02",10,4.7,17.5,5,"P041","E1","L1687-L1782","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","Y","12102","965","3250","7842","","","","0000-00-00"
"L1692","D0675","2015-07-02",10,6.9,15.3,6,"P041","F1","L1687-L1782","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","","91155","1758","13532","75491","","","","0000-00-00"
"L1693","D0683","2015-07-02",10,4.7,17.5,7,"P041","G1","L1687-L1782","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","Y","12794","470","3705","8594","","","","0000-00-00"
"L1694","D0689","2015-07-02",10,4.9,17.3,8,"P041","H1","L1687-L1782","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","","61904","5306","8367","47999","","","","0000-00-00"
"L1695","D0719","2015-07-02",10,2.9,19.3,9,"P041","A2","L1687-L1782","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","Y","19249","10764","1711","6733","","","","0000-00-00"
"L1696","D0745","2015-07-02",10,7,15.2,10,"P041","B2","L1687-L1782","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","Y","51165","2671","11621","36682","","","","0000-00-00"
"L1697","D0747","2015-07-02",10,4,18.2,11,"P041","C2","L1687-L1782","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","","115707","3096","15739","96390","","","","0000-00-00"
"L1698","D0778","2015-07-02",10,6.8,15.4,12,"P041","D2","L1687-L1782","2015-12-09: regenotyped; 12-27-2015: Poor sequencing result","","196848","36937","22528","136634","","","","0000-00-00"
"L1699","D0786","2015-07-02",10,7.1,15.1,13,"P041","E2","L1687-L1782","2015-12-09: regenotyped","","690338","163642","74606","449738","","","","0000-00-00"
"L1700","D0790","2015-07-02",10,6.7,15.5,14,"P041","F2","L1687-L1782","2015-12-09: this is a regenotype ","","1081762","61450","144320","871627","","","","0000-00-00"
"L1701","D1013","2015-07-02",10,7.1,15.1,15,"P041","G2","L1687-L1782","2015-07-02: This is a regenotype of the digest D1013 because Malin requested more reads","","840499","10502","120494","705975","","","","0000-00-00"
